,loss,residual_loss,bound_loss
471,11.6027975,5.924485,5.6783123
472,11.591416,5.91809,5.6733265
473,11.579849,5.9115,5.668349
474,11.56858,5.905199,5.66338
475,11.557159,5.89874,5.6584196
476,11.54572,5.892252,5.653468
477,11.534421,5.8858967,5.6485243
478,11.523036,5.879448,5.643588
479,11.511727,5.8730664,5.6386604
480,11.500257,5.8665156,5.633741
481,11.4887495,5.859919,5.62883
482,11.477343,5.853417,5.6239257
483,11.466142,5.847112,5.6190295
484,11.454624,5.8404827,5.6141415
485,11.443211,5.833951,5.60926
486,11.431724,5.827337,5.604387
487,11.420374,5.8208528,5.5995207
488,11.408918,5.8142567,5.5946617
489,11.397602,5.807791,5.5898104
490,11.386177,5.801211,5.5849657
491,11.374832,5.794704,5.580128
492,11.363543,5.7882442,5.5752983
493,11.352088,5.781614,5.5704746
494,11.340817,5.7751594,5.565658
495,11.329545,5.768697,5.560848
496,11.318067,5.762021,5.5560455
497,11.3066635,5.755415,5.5512486
498,11.295369,5.7489104,5.546459
499,11.284156,5.74248,5.541676
500,11.272788,5.735888,5.5368996
501,11.26137,5.7292404,5.5321293
502,11.250095,5.72273,5.527365
503,11.238752,5.716144,5.522608
504,11.227471,5.7096143,5.517857
505,11.216202,5.7030888,5.513113
506,11.204973,5.6966004,5.508373
507,11.193641,5.69,5.5036407
508,11.182177,5.6832623,5.4989142
509,11.170843,5.6766486,5.4941945
510,11.159423,5.669943,5.4894805
511,11.148253,5.6634817,5.4847717
512,11.136998,5.656929,5.480069
513,11.12578,5.6504083,5.4753723
514,11.114544,5.6438622,5.470681
515,11.103176,5.6371794,5.4659963
516,11.091822,5.630505,5.461317
517,11.080549,5.623906,5.4566436
518,11.069335,5.617359,5.451976
519,11.057984,5.610671,5.4473133
520,11.046925,5.6042686,5.442656
521,11.035521,5.597515,5.4380054
522,11.024223,5.5908623,5.4333606
523,11.012867,5.584147,5.42872
524,11.0016165,5.57753,5.424086
525,10.990346,5.5708885,5.419457
526,10.97916,5.564328,5.4148326
527,10.967998,5.5577826,5.410215
528,10.956615,5.551013,5.405602
529,10.94549,5.544496,5.400994
530,10.934195,5.537803,5.396391
531,10.922858,5.5310645,5.3917937
532,10.911552,5.5243516,5.3872013
533,10.900428,5.5178137,5.3826146
534,10.889196,5.511163,5.3780327
535,10.878006,5.5045505,5.373456
536,10.866812,5.4979267,5.368885
537,10.855604,5.4912853,5.364319
538,10.84441,5.4846525,5.359757
539,10.833087,5.4778857,5.355201
540,10.821929,5.4712806,5.350649
541,10.810715,5.4646115,5.3461027
542,10.799514,5.4579525,5.341562
543,10.788226,5.451201,5.337025
544,10.776991,5.4444966,5.332494
545,10.765754,5.4377875,5.327966
546,10.754588,5.4311438,5.3234444
547,10.743243,5.424316,5.318927
548,10.7321415,5.4177275,5.314414
549,10.720936,5.41103,5.3099065
550,10.70976,5.404357,5.305403
551,10.698449,5.397544,5.300905
552,10.68726,5.3908477,5.2964115
553,10.676053,5.38413,5.291923
554,10.664826,5.3773875,5.287439
555,10.65373,5.3707714,5.282959
556,10.642602,5.364119,5.2784834
557,10.631432,5.3574185,5.2740135
558,10.620252,5.3507047,5.269547
559,10.609093,5.3440065,5.265086
560,10.598117,5.337487,5.2606297
561,10.58703,5.3308525,5.256178
562,10.575733,5.324002,5.251731
563,10.564487,5.3171997,5.2472878
564,10.553453,5.310604,5.2428493
565,10.542212,5.3037953,5.2384157
566,10.530888,5.296901,5.2339864
567,10.519715,5.290155,5.2295604
568,10.508685,5.2835455,5.2251396
569,10.497574,5.2768497,5.220724
570,10.486393,5.270081,5.2163124
571,10.475285,5.2633796,5.211905
572,10.4643,5.2567983,5.2075024
573,10.45326,5.250156,5.203104
574,10.44197,5.243259,5.198711
575,10.430963,5.2366414,5.194321
576,10.419939,5.230002,5.189937
577,10.408777,5.2232203,5.1855574
578,10.397516,5.216336,5.181181
579,10.386476,5.2096667,5.1768093
580,10.375397,5.2029543,5.1724424
581,10.364304,5.1962237,5.16808
582,10.353334,5.1896133,5.163721
583,10.342044,5.1826763,5.159367
584,10.330998,5.1759815,5.155017
585,10.3199215,5.1692495,5.150672
586,10.308933,5.1626034,5.14633
587,10.298068,5.1560745,5.141994
588,10.286969,5.1493077,5.137662
589,10.275757,5.1424246,5.1333327
590,10.26462,5.135611,5.129009
591,10.253592,5.1289024,5.1246886
592,10.242511,5.1221375,5.120373
593,10.23166,5.1155963,5.116063
594,10.220485,5.108729,5.111756
595,10.209265,5.101811,5.107454
596,10.198308,5.095153,5.103155
597,10.187232,5.0883718,5.0988607
598,10.1762905,5.0817194,5.0945706
599,10.165308,5.0750237,5.0902843
600,10.15433,5.0683274,5.0860033
601,10.143315,5.06159,5.0817256
602,10.132318,5.054865,5.077453
603,10.121311,5.0481267,5.073184
604,10.110267,5.0413475,5.0689197
605,10.099197,5.0345383,5.064659
606,10.088277,5.0278735,5.0604033
607,10.07738,5.0212293,5.056151
608,10.066513,5.01461,5.0519032
609,10.055593,5.007932,5.0476604
610,10.044667,5.0012455,5.0434217
611,10.033504,4.9943166,5.0391865
612,10.022533,4.987577,5.0349565
613,10.011581,4.9808507,5.0307302
614,10.00055,4.9740434,5.0265074
615,9.989748,4.9674573,5.02229
616,9.979017,4.9609413,5.018076
617,9.967905,4.9540386,5.0138664
618,9.956948,4.9472876,5.009661
619,9.946025,4.9405637,5.0054607
620,9.935059,4.9337945,5.001264
621,9.9241295,4.927058,4.9970713
622,9.913317,4.9204335,4.9928827
623,9.902583,4.9138846,4.988699
624,9.891638,4.907119,4.984519
625,9.880487,4.9001446,4.980343
626,9.869617,4.8934455,4.976172
627,9.858817,4.886812,4.972005
628,9.848051,4.88021,4.967841
629,9.837161,4.873479,4.9636827
630,9.826248,4.866721,4.9595275
631,9.815417,4.8600397,4.955377
632,9.804545,4.853315,4.95123
633,9.793763,4.8466744,4.9470887
634,9.782918,4.8399677,4.9429502
635,9.772054,4.833237,4.9388165
636,9.761267,4.8265805,4.9346867
637,9.750445,4.819884,4.9305615
638,9.739537,4.813097,4.9264402
639,9.728861,4.806537,4.922323
640,9.718184,4.7999735,4.918211
641,9.707443,4.7933407,4.9141026
642,9.69645,4.7864523,4.9099984
643,9.685705,4.7798066,4.9058986
644,9.674925,4.7731223,4.9018025
645,9.664207,4.766496,4.8977113
646,9.653469,4.7598453,4.893624
647,9.642713,4.753172,4.8895407
648,9.631853,4.746392,4.885462
649,9.621142,4.739754,4.8813877
650,9.61033,4.733012,4.8773174
651,9.599745,4.7264934,4.8732514
652,9.589146,4.7199564,4.8691893
653,9.578362,4.71323,4.8651323
654,9.567722,4.7066426,4.861079
655,9.557083,4.7000527,4.8570304
656,9.546372,4.6933866,4.8529863
657,9.535594,4.686649,4.848945
658,9.524974,4.6800647,4.844909
659,9.514233,4.6733546,4.8408775
660,9.503761,4.6669106,4.836851
661,9.493084,4.6602564,4.8328276
662,9.482379,4.6535697,4.828809
663,9.471769,4.646974,4.824795
