,loss,residual_loss,bound_loss
408,0.80597687,0.31406373,0.4919132
409,0.8012694,0.3128578,0.4884116
410,0.7958149,0.31162855,0.4841863
411,0.7907549,0.31031603,0.4804389
412,0.7862946,0.3090777,0.4772169
413,0.7812332,0.3079119,0.47332123
414,0.7759758,0.30659327,0.46938252
415,0.77167064,0.3053226,0.46634805
416,0.7668284,0.30416942,0.46265906
417,0.76178646,0.30287367,0.45891276
418,0.7575096,0.30166468,0.45584494
419,0.7529856,0.30047545,0.45251015
420,0.7479891,0.29928118,0.44870794
421,0.7435932,0.29798168,0.4456115
422,0.73951983,0.2967977,0.44272217
423,0.73469955,0.29561752,0.43908203
424,0.7301443,0.29433545,0.4358089
425,0.72604597,0.2931456,0.43290037
426,0.7216748,0.29195088,0.4297239
427,0.71712124,0.29073906,0.42638215
428,0.7131658,0.28952062,0.42364523
429,0.7092642,0.28836298,0.42090124
430,0.7046707,0.28720582,0.4174649
431,0.70038164,0.28596216,0.41441953
432,0.6967773,0.28474638,0.41203088
433,0.692469,0.28362384,0.40884516
434,0.6881051,0.28235918,0.40574592
435,0.6845684,0.28113937,0.40342903
436,0.6802689,0.28002822,0.40024066
437,0.6760086,0.2787429,0.39726567
438,0.67294407,0.27753854,0.39540553
439,0.6688104,0.27644652,0.3923639
440,0.66457915,0.27518404,0.38939518
441,0.6612216,0.2740221,0.38719958
442,0.65726304,0.27288267,0.38438037
443,0.6534895,0.27167553,0.3818139
444,0.6499179,0.2705005,0.3794174
445,0.6462264,0.26931122,0.37691516
446,0.64233994,0.268151,0.37418896
447,0.638613,0.2669417,0.3716713
448,0.6353743,0.2657727,0.36960167
449,0.63175035,0.26462692,0.36712343
450,0.627947,0.26342905,0.36451796
451,0.6246731,0.26227352,0.36239958
452,0.6212491,0.26111394,0.36013514
453,0.6176846,0.259946,0.35773855
454,0.61416996,0.2587548,0.35541517
455,0.6112176,0.25758797,0.35362965
456,0.60758364,0.25648895,0.35109472
457,0.6037842,0.25524962,0.34853464
458,0.60147595,0.2541063,0.3473696
459,0.5979655,0.25308523,0.34488022
460,0.5939573,0.25181174,0.34214556
461,0.5916747,0.25066856,0.34100616
462,0.58791494,0.24957332,0.33834162
463,0.5846734,0.24829504,0.3363784
464,0.5825809,0.2472352,0.33534575
465,0.57909477,0.24614348,0.3329513
466,0.57574844,0.24496913,0.33077925
467,0.5733008,0.24385571,0.32944506
468,0.57008004,0.24275285,0.3273272
469,0.5666277,0.24153456,0.3250931
470,0.5643239,0.2403867,0.32393724
471,0.56129026,0.2392731,0.32201713
472,0.5584521,0.23816022,0.32029185
473,0.5557784,0.23704132,0.31873706
474,0.55313814,0.23597634,0.31716177
475,0.5501603,0.23487419,0.3152861
476,0.54769075,0.23373827,0.31395245
477,0.54501325,0.23264669,0.31236658
478,0.54232824,0.2315101,0.31081814
479,0.5399258,0.23042619,0.3094996
480,0.53734195,0.2293512,0.30799073
481,0.5348187,0.22825393,0.30656478
482,0.5324953,0.22717875,0.30531657
483,0.5299542,0.22608331,0.3038709
484,0.5276167,0.22500461,0.30261207
485,0.5253239,0.22392994,0.301394
486,0.5228791,0.22284582,0.30003333
487,0.5203782,0.2217708,0.2986074
488,0.5181561,0.22070193,0.2974542
489,0.51597106,0.21963687,0.2963342
490,0.51387393,0.21858501,0.29528892
491,0.5113285,0.21753661,0.2937919
492,0.50915384,0.21644902,0.29270482
493,0.5074613,0.2154536,0.29200768
494,0.5048585,0.21440116,0.29045737
495,0.5029181,0.21334083,0.2895773
496,0.5012204,0.21235505,0.2888654
497,0.49891132,0.21134135,0.28756994
498,0.49718893,0.21031266,0.2868763
499,0.49520242,0.20935647,0.28584594
500,0.4925999,0.20830429,0.28429562
501,0.49120963,0.20725062,0.28395903
502,0.48930722,0.20629579,0.28301147
503,0.48696464,0.20524728,0.28171736
504,0.4854133,0.2042704,0.28114292
505,0.48365822,0.20330492,0.2803533
506,0.48165017,0.2023485,0.2793017
507,0.47972846,0.20133123,0.27839726
508,0.4784947,0.20040584,0.2780889
509,0.47616872,0.19947481,0.27669394
510,0.474226,0.19844371,0.2757823
511,0.47324628,0.19753993,0.27570638
512,0.4708975,0.19660452,0.27429295
513,0.46873105,0.19558465,0.2731464
514,0.46759182,0.19463891,0.2729529
515,0.4663263,0.19377671,0.27254957
516,0.4640245,0.19284904,0.2711755
517,0.4626335,0.19191644,0.27071702
518,0.4610613,0.19103907,0.27002224
519,0.45916778,0.19010903,0.26905873
520,0.4578786,0.18918663,0.26869196
521,0.45678887,0.18834932,0.26843953
522,0.45444635,0.18747339,0.26697296
523,0.45307457,0.18653116,0.26654345
524,0.45195115,0.18570277,0.2662484
525,0.44985992,0.18480211,0.2650578
526,0.44869703,0.1839082,0.2647888
527,0.44728777,0.18308276,0.264205
528,0.4453857,0.18219803,0.26318765
529,0.4440049,0.18133451,0.26267037
530,0.4426491,0.18050513,0.26214397
531,0.44084153,0.17962363,0.2612179
532,0.44030333,0.17882553,0.26147777
533,0.43838328,0.17806944,0.2603138
534,0.4361158,0.17714491,0.25897086
535,0.4358722,0.17634806,0.2595241
536,0.43361777,0.17556255,0.25805524
