,loss,residual_loss,bound_loss
342,0.34734938,0.34561247,0.0017369069
343,0.34736285,0.34560663,0.0017562009
344,0.34735575,0.3456144,0.0017413283
345,0.34734705,0.34560683,0.0017402293
346,0.34735876,0.3456092,0.0017495867
347,0.34734496,0.34560895,0.0017360164
348,0.34733754,0.34560347,0.0017340839
349,0.34733817,0.34560394,0.0017342201
350,0.34733993,0.3456065,0.001733436
351,0.34733373,0.34560052,0.0017332111
352,0.34734905,0.34561005,0.0017389994
353,0.3473362,0.34560347,0.0017327499
354,0.34735677,0.34559637,0.001760394
355,0.34733623,0.3456054,0.0017308317
356,0.34732637,0.3455916,0.0017347645
357,0.3473385,0.3456038,0.001734687
358,0.34733257,0.3455997,0.0017328333
359,0.34733796,0.3455978,0.0017401756
360,0.34732932,0.34559232,0.0017370017
361,0.347325,0.3455916,0.0017333854
362,0.34732747,0.3455933,0.0017341444
363,0.34733376,0.34559855,0.0017352197
364,0.34733498,0.34560037,0.0017346262
365,0.3473124,0.3455849,0.001727486
366,0.34731215,0.34558728,0.0017248892
367,0.3473112,0.34558716,0.0017240383
368,0.3473104,0.34558585,0.0017245645
369,0.34731466,0.34559286,0.0017217894
370,0.34730235,0.34558335,0.0017190257
371,0.34730563,0.34558702,0.001718604
372,0.347295,0.3455742,0.001720773
373,0.34730065,0.34557956,0.0017210834
374,0.3472967,0.34557337,0.0017233314
375,0.3472955,0.34557384,0.0017216292
376,0.34728715,0.3455718,0.0017153561
377,0.34728375,0.34556326,0.0017204933
378,0.34728268,0.34556004,0.0017226475
379,0.34728235,0.34555852,0.0017238086
380,0.34728232,0.34556055,0.0017217885
381,0.3472834,0.3455617,0.001721679
382,0.3472699,0.3455486,0.0017212756
383,0.34727672,0.34555513,0.001721571
384,0.34726745,0.34554967,0.0017177777
385,0.34726164,0.34554335,0.0017182843
386,0.34726468,0.34554848,0.0017161932
387,0.34725732,0.3455414,0.0017159212
388,0.3472606,0.34554416,0.0017164219
389,0.3472582,0.3455395,0.0017187039
390,0.34725475,0.34553534,0.0017194056
391,0.34725907,0.34554237,0.0017167026
392,0.34725267,0.3455365,0.0017161655
393,0.34724638,0.3455303,0.0017160785
394,0.3472476,0.3455337,0.001713916
