,loss,residual_loss,bound_loss
438,16.919048,14.918103,2.0009475
439,16.872267,14.872465,1.9998016
440,16.825678,14.8270445,1.9986331
441,16.77928,14.781836,1.9974426
442,16.733068,14.736839,1.9962304
443,16.687046,14.69205,1.9949948
444,16.641201,14.647464,1.993737
445,16.59554,14.603083,1.9924562
446,16.550053,14.558897,1.9911541
447,16.50474,14.514911,1.9898298
448,16.459599,14.471115,1.9884831
449,16.414623,14.427511,1.9871136
450,16.369816,14.384094,1.9857237
451,16.32517,14.34086,1.9843105
452,16.280684,14.297806,1.982877
453,16.236355,14.254933,1.9814218
454,16.19218,14.2122345,1.9799452
455,16.148153,14.169706,1.9784482
456,16.104279,14.12735,1.9769303
457,16.06055,14.085157,1.9753917
458,16.016962,14.043131,1.9738333
459,15.97352,14.001264,1.9722553
460,15.930212,13.959552,1.9706577
461,15.887037,13.917997,1.9690405
462,15.843999,13.876593,1.9674053
463,15.801092,13.83534,1.9657513
464,15.758313,13.794233,1.9640787
465,15.715658,13.75327,1.9623883
466,15.673128,13.712448,1.9606806
467,15.630719,13.671763,1.9589555
468,15.58843,13.631218,1.9572138
469,15.546259,13.590803,1.9554551
470,15.504204,13.550522,1.953681
471,15.46226,13.51037,1.951891
472,15.420428,13.470342,1.9500854
473,15.378706,13.430441,1.9482651
474,15.337092,13.390661,1.9464302
475,15.295584,13.351003,1.9445813
476,15.254179,13.311462,1.9427179
477,15.212878,13.272038,1.9408413
478,15.1716795,13.232729,1.9389513
479,15.13058,13.19353,1.9370489
480,15.089579,13.154445,1.9351337
481,15.048673,13.115468,1.9332062
482,15.007866,13.076597,1.9312675
483,14.96715,13.037834,1.9293165
484,14.926531,12.999178,1.9273546
485,14.886004,12.96062,1.9253824
486,14.845568,12.922168,1.9233999
487,14.805222,12.883814,1.9214061
488,14.764966,12.845561,1.9194034
489,14.724797,12.807406,1.9173908
490,14.684718,12.769347,1.9153687
491,14.644725,12.731386,1.9133371
492,14.604817,12.69352,1.9112982
493,14.564998,12.655747,1.9092499
494,14.525263,12.618071,1.9071934
495,14.485613,12.5804825,1.9051292
496,14.446047,12.542989,1.9030569
497,14.406563,12.505586,1.9009774
498,14.367165,12.468273,1.8988909
499,14.327848,12.431051,1.8967965
500,14.288614,12.393919,1.894696
501,14.249463,12.356875,1.8925889
502,14.210398,12.3199215,1.8904756
503,14.17141,12.283054,1.8883556
504,14.132504,12.246276,1.8862301
505,14.093683,12.209584,1.8840984
506,14.054942,12.17298,1.8819615
507,14.016283,12.136462,1.8798195
508,13.977704,12.100031,1.8776712
509,13.939207,12.063686,1.8755194
510,13.900792,12.02743,1.8733622
511,13.862457,11.991258,1.8712002
512,13.824206,11.955172,1.869034
513,13.786034,11.919171,1.8668629
514,13.747945,11.883257,1.8646883
515,13.709936,11.847428,1.8625097
516,13.672009,11.811683,1.860327
517,13.634166,11.776026,1.8581413
518,13.596402,11.740451,1.8559519
519,13.558723,11.704965,1.8537592
520,13.521126,11.669562,1.8515637
521,13.483607,11.634244,1.8493643
522,13.446173,11.599009,1.8471638
523,13.408821,11.563862,1.8449605
524,13.3715515,11.528798,1.8427541
525,13.334363,11.493818,1.8405459
526,13.297259,11.458924,1.838335
527,13.260237,11.424112,1.8361238
528,13.223297,11.389388,1.8339096
529,13.186441,11.354746,1.8316942
530,13.149668,11.3201885,1.8294779
531,13.112974,11.285714,1.8272603
532,13.0763645,11.251323,1.8250415
533,13.039839,11.217015,1.8228226
534,13.003395,11.182793,1.8206017
535,12.967033,11.148652,1.818381
536,12.930756,11.114595,1.8161604
537,12.89456,11.080621,1.8139389
538,12.858444,11.046728,1.8117176
539,12.822415,11.012918,1.8094963
540,12.786467,10.979189,1.807276
541,12.750601,10.945544,1.8050554
542,12.714813,10.91198,1.8028351
543,12.679112,10.878496,1.8006165
544,12.643492,10.845095,1.7983971
545,12.607954,10.811773,1.7961795
546,12.572496,10.778534,1.7939632
547,12.537122,10.745374,1.7917475
548,12.501828,10.712296,1.789533
549,12.466618,10.6792965,1.7873201
550,12.431488,10.6463785,1.7851089
551,12.3964405,10.613543,1.7828989
552,12.361475,10.580783,1.7806915
553,12.326591,10.548106,1.7784843
554,12.291791,10.51551,1.7762802
555,12.257072,10.482995,1.7740772
556,12.222437,10.45056,1.7718773
557,12.187885,10.418205,1.76968
558,12.153419,10.385934,1.7674847
559,12.119035,10.353743,1.7652915
560,12.084737,10.321635,1.7631019
561,12.050524,10.28961,1.7609141
562,12.016397,10.257669,1.7587293
563,11.982361,10.225812,1.7565495
564,11.94841,10.194039,1.7543714
565,11.914549,10.162353,1.7521976
566,11.880781,10.1307535,1.7500271
567,11.847103,10.099241,1.7478611
568,11.813518,10.06782,1.7456992
569,11.780027,10.036489,1.7435414
570,11.746635,10.005247,1.741388
571,11.713337,9.974096,1.7392403
572,11.68014,9.943043,1.7370968
573,11.647043,9.912086,1.7349583
574,11.614049,9.881223,1.732826
575,11.58116,9.85046,1.7306993
576,11.548375,9.819797,1.7285788
577,11.515698,9.789234,1.726464
578,11.483133,9.758776,1.7243564
579,11.450677,9.728421,1.7222553
580,11.418335,9.6981735,1.7201614
581,11.386107,9.668033,1.7180742
582,11.353996,9.638003,1.7159939
583,11.322004,9.608083,1.7139219
584,11.2901325,9.578275,1.7118585
585,11.258383,9.54858,1.7098023
586,11.226755,9.519,1.7077539
587,11.195251,9.489537,1.7057142
588,11.163875,9.460192,1.7036831
589,11.132624,9.4309635,1.7016604
590,11.101502,9.401855,1.6996467
591,11.070509,9.372868,1.697642
592,11.039647,9.344001,1.6956453
593,11.008915,9.315256,1.6936586
594,10.978315,9.286634,1.6916807
595,10.947846,9.258136,1.6897116
596,10.917513,9.229759,1.6877524
597,10.88731,9.2015085,1.6858015
598,10.857242,9.173381,1.6838601
599,10.827306,9.145378,1.681928
600,10.7975025,9.117498,1.6800047
601,10.767835,9.089745,1.6780901
602,10.738298,9.062113,1.6761854
603,10.708895,9.034606,1.6742893
604,10.6796255,9.007223,1.672402
605,10.650488,8.979964,1.6705233
606,10.621482,8.952827,1.6686542
607,10.5926075,8.925815,1.6667932
608,10.563862,8.898921,1.6649402
609,10.535246,8.872149,1.6630967
610,10.506761,8.8455,1.661261
611,10.478403,8.81897,1.659433
612,10.450172,8.792558,1.6576138
613,10.422068,8.766267,1.6558024
614,10.394091,8.740091,1.653999
615,10.36624,8.714035,1.6522032
616,10.338509,8.688093,1.6504145
617,10.310904,8.662268,1.6486343
618,10.283417,8.636557,1.6468605
619,10.256054,8.610959,1.6450951
620,10.228809,8.585474,1.6433359
621,10.201685,8.5601015,1.6415842
622,10.174677,8.534839,1.6398382
623,10.147787,8.509686,1.6381004
624,10.121012,8.484643,1.6363697
625,10.094352,8.459707,1.6346445
626,10.067805,8.43488,1.6329256
627,10.041372,8.410159,1.6312139
628,10.015051,8.385542,1.6295086
629,9.988839,8.361029,1.6278092
630,9.962737,8.336622,1.6261152
631,9.936745,8.312317,1.6244284
632,9.91086,8.288114,1.6227465
633,9.885083,8.26401,1.6210712
634,9.85941,8.240008,1.6194017
635,9.833842,8.2161045,1.6177375
636,9.808378,8.1923,1.6160791
637,9.783018,8.168592,1.6144266
638,9.757761,8.1449795,1.6127802
639,9.732605,8.121466,1.6111381
640,9.707547,8.098046,1.6095011
641,9.682591,8.07472,1.6078708
642,9.657732,8.051487,1.6062454
643,9.632973,8.028348,1.6046251
644,9.608309,8.0053,1.6030104
645,9.583742,7.982342,1.6013998
646,9.559271,7.959475,1.5997956
647,9.534894,7.936698,1.5981956
648,9.510611,7.91401,1.5966014
649,9.486422,7.8914084,1.5950124
650,9.462325,7.8688965,1.593428
651,9.438319,7.84647,1.5918491
652,9.414404,7.82413,1.5902743
653,9.39058,7.801875,1.588705
654,9.366846,7.779704,1.5871418
655,9.343201,7.7576194,1.5855821
656,9.319645,7.735616,1.584028
657,9.296175,7.7136965,1.5824788
658,9.272793,7.691859,1.5809345
659,9.249496,7.670101,1.579395
660,9.226287,7.648426,1.5778604
661,9.203163,7.626831,1.5763315
662,9.180124,7.605317,1.574806
663,9.157168,7.58388,1.573287
664,9.134295,7.562523,1.5717723
665,9.111506,7.5412445,1.5702627
666,9.0888,7.5200424,1.5687581
667,9.066175,7.4989166,1.567259
668,9.043633,7.4778695,1.5657642
669,9.021173,7.4568977,1.5642741
670,8.998792,7.436002,1.5627896
671,8.976489,7.41518,1.5613091
672,8.9542675,7.3944335,1.5598352
673,8.932126,7.37376,1.5583652
674,8.910062,7.353162,1.5569012
675,8.888078,7.332635,1.5554416
676,8.866169,7.312182,1.5539868
677,8.844339,7.2918015,1.5525377
678,8.822586,7.2714934,1.5510933
679,8.80091,7.251255,1.5496546
680,8.779311,7.2310905,1.5482202
681,8.757787,7.2109957,1.5467912
682,8.736338,7.19097,1.5453677
683,8.714965,7.1710157,1.543949
684,8.693666,7.1511316,1.542536
685,8.6724415,7.1313148,1.5411279
686,8.651293,7.1115685,1.5397246
687,8.630217,7.091891,1.5383271
688,8.609217,7.072282,1.5369347
689,8.588288,7.052741,1.5355474
690,8.567432,7.033267,1.5341651
691,8.546649,7.013861,1.5327885
692,8.525941,6.994523,1.531418
693,8.505302,6.9752502,1.5300518
694,8.484737,6.9560456,1.5286914
695,8.464241,6.9369063,1.5273349
696,8.443819,6.9178343,1.5259854
697,8.423468,6.8988276,1.5246406
698,8.403189,6.8798866,1.5233015
699,8.382978,6.8610115,1.5219673
700,8.362841,6.842201,1.5206391
701,8.342772,6.8234572,1.5193156
702,8.322774,6.8047767,1.5179974
703,8.302847,6.786161,1.5166855
704,8.282989,6.767611,1.515378
705,8.263202,6.749125,1.5140766
706,8.243483,6.730703,1.5127804
707,8.223833,6.712344,1.5114892
708,8.204254,6.694051,1.5102035
709,8.184744,6.6758204,1.5089235
710,8.165303,6.657654,1.5076494
711,8.145929,6.63955,1.50638
712,8.126627,6.621512,1.5051161
